Time,Strain
1126259461.932373,-0.1518307468885405
1126259461.9326172,-0.21236548277898387
1126259461.9328613,-0.21629161920065612
1126259461.9331055,-0.18222612423013967
1126259461.9333496,-0.13365586516453404
1126259461.9335938,-0.09092640287320296
1126259461.933838,-0.06588949704112926
1126259461.934082,-0.06057130915050529
1126259461.9343262,-0.06967799094867021
1126259461.9345703,-0.0854298098887776
1126259461.9348145,-0.10253513990451785
1126259461.9350586,-0.12126217179903453
1126259461.9353027,-0.14743409010661185
1126259461.9355469,-0.18942299109363556
1126259461.935791,-0.25339653228713976
1126259461.9360352,-0.3387676649720075
1126259461.9362793,-0.43577633301930013
1126259461.9365234,-0.5264060084980903
1126259461.9367676,-0.5886591270358889
1126259461.9370117,-0.6029880980519936
1126259461.9372559,-0.5588253479549559
1126259461.9375,-0.4589771521349981
1126259461.9377441,-0.3202184148870676
1126259461.9379883,-0.16957750333726707
1126259461.9382324,-0.037172369129361255
1126259461.9384766,0.05237896900933604
1126259461.9387207,0.08737188273257851
1126259461.9389648,0.07286381965236174
1126259461.939209,0.02955148392950932
1126259461.9394531,-0.012243017332196113
1126259461.9396973,-0.02184888343909004
1126259461.9399414,0.0219523268442728
1126259461.9401855,0.12362485428850034
1126259461.9404297,0.2684236137916888
1126259461.9406738,0.4256773011025992
1126259461.940918,0.55691963185831
1126259461.941162,0.6264528645558973
1126259461.9414062,0.6111654847547494
1126259461.9416504,0.5066804082890914
1126259461.9418945,0.3280924246596293
1126259461.9421387,0.10526898852502248
1126259461.9423828,-0.12562517346311164
1126259461.942627,-0.33160563279059085
1126259461.942871,-0.49038739903658773
1126259461.9431152,-0.5937778891707911
1126259461.9433594,-0.6462751325435117
1126259461.9436035,-0.6598868953697006
1126259461.9438477,-0.6474567427137623
1126259461.9440918,-0.6171777634931636
1126259461.944336,-0.5703508517717537
1126259461.94458,-0.5030458674701328
1126259461.9448242,-0.4106968973107901
1126259461.9450684,-0.2934455991105734
1126259461.9453125,-0.15971813433699752
1126259461.9455566,-0.026212769558600107
1126259461.9458008,0.08607816398454027
1126259461.946045,0.15854375311505364
1126259461.946289,0.18185509808319175
1126259461.9465332,0.16033620430811116
1126259461.9467773,0.11183289564556707
1126259461.9470215,0.06270080471238582
1126259461.9472656,0.039368417100637154
1126259461.9475098,0.059321546743990136
1126259461.947754,0.12474873072538065
1126259461.947998,0.2212817781051537
1126259461.9482422,0.3225115620876311
1126259461.9484863,0.3988804600712607
1126259461.9487305,0.4279176769812305
1126259461.9489746,0.4022112421355135
1126259461.9492188,0.33223604990207756
1126259461.949463,0.2429417381430523
1126259461.949707,0.16521649402314592
1126259461.9499512,0.12518565649996255
1126259461.9501953,0.13510319878573973
1126259461.9504395,0.18904959263667048
1126259461.9506836,0.26495031011746195
1126259461.9509277,0.33218677323883206
1126259461.9511719,0.3620959097164933
1126259461.951416,0.337659350628556
1126259461.9516602,0.25902619324431264
1126259461.9519043,0.1430610675563623
1126259461.9521484,0.01728229262209352
1126259461.9523926,-0.08945795201195525
1126259461.9526367,-0.15613043988384084
1126259461.9528809,-0.17532139297745736
1126259461.953125,-0.1538405498318599
1126259461.9533691,-0.10830727833589461
1126259461.9536133,-0.05770147629521066
1126259461.9538574,-0.01586990555462106
1126259461.9541016,0.0131637171754493
1126259461.9543457,0.03542016914665348
1126259461.9545898,0.06280860943760058
1126259461.954834,0.10636098432435509
1126259461.9550781,0.16962073444465647
1126259461.9553223,0.2449113154060813
1126259461.9555664,0.31415436110185974
1126259461.9558105,0.354214080370833
1126259461.9560547,0.34502509462269776
1126259461.9562988,0.2776436201461478
1126259461.956543,0.15926522878568272
1126259461.956787,0.01322626158704128
1126259461.9570312,-0.1262940221082998
1126259461.9572754,-0.2233383381581328
1126259461.9575195,-0.2501872907627379
1126259461.9577637,-0.19520064240611185
1126259461.9580078,-0.06610698645330401
1126259461.958252,0.11212107030505947
1126259461.958496,0.30394076018507943
1126259461.9587402,0.4722540653511938
1126259461.9589844,0.587028937190204
1126259461.9592285,0.6311934821555484
1126259461.9594727,0.6025735581601768
1126259461.9597168,0.5119967459589205
1126259461.959961,0.37879575669542587
1126259461.960205,0.2254694225754768
1126259461.9604492,0.07311260129040718
1126259461.9606934,-0.0614266885953173
1126259461.9609375,-0.16654079956278584
1126259461.9611816,-0.23556271232905285
1126259461.9614258,-0.2660182544998293
1126259461.96167,-0.2591294456912386
1126259461.961914,-0.21982164411875776
1126259461.9621582,-0.15698151285132506
1126259461.9624023,-0.08338762683849772
1126259461.9626465,-0.014735699435808727
1126259461.9628906,0.03249115892477618
1126259461.9631348,0.04403506514716321
1126259461.963379,0.010995820281749114
1126259461.963623,-0.06791167137743243
1126259461.9638672,-0.18580630459350783
1126259461.9641113,-0.32909359611142736
1126259461.9643555,-0.4805094515533351
1126259461.9645996,-0.6227483834294345
1126259461.9648438,-0.741466038424305
1126259461.965088,-0.8267519774615534
1126259461.965332,-0.8728735420071982
1126259461.9655762,-0.8768836776820401
1126259461.9658203,-0.8371911269762968
1126259461.9660645,-0.7531560277255583
1126259461.9663086,-0.6261915644691479
1126259461.9665527,-0.4619768024045483
1126259461.9667969,-0.272620954063558
1126259461.967041,-0.07733888362307745
1126259461.9672852,0.09942281543609904
1126259461.9675293,0.23253564771503982
1126259461.9677734,0.30240169069791784
1126259461.9680176,0.30092584014380086
1126259461.9682617,0.2350895596443897
1126259461.9685059,0.12650908116728232
1126259461.96875,0.006569567617669775
1126259461.9689941,-0.09178477237874247
1126259461.9692383,-0.1432747340805056
1126259461.9694824,-0.13765147556855348
1126259461.9697266,-0.08273799338082835
1126259461.9699707,-0.0019565447130978075
1126259461.9702148,0.07310218834647443
1126259461.970459,0.11287445573108054
1126259461.9707031,0.09961959662111598
1126259461.9709473,0.033693445373677466
1126259461.9711914,-0.06577184506953002
1126259461.9714355,-0.16612439133442
1126259461.9716797,-0.23088140847936756
1126259461.9719238,-0.23096356692049982
1126259461.972168,-0.15409192185565831
1126259461.972412,-0.00949247628527189
1126259461.9726562,0.17356756992696917
1126259461.9729004,0.3530798945348686
1126259461.9731445,0.4854041897072181
1126259461.9733887,0.5370752714976286
1126259461.9736328,0.4940294587368941
1126259461.973877,0.3657406215331666
1126259461.974121,0.18320277270512658
1126259461.9743652,-0.00862299692384877
1126259461.9746094,-0.16184239272459205
1126259461.9748535,-0.23726533532622157
1126259461.9750977,-0.21373458155302644
1126259461.9753418,-0.09294025500941175
1126259461.975586,0.10126167520762544
1126259461.97583,0.3286069823622883
1126259461.9760742,0.5416224520783312
1126259461.9763184,0.6959109712271769
1126259461.9765625,0.7591010508533639
1126259461.9768066,0.7166007003664923
1126259461.9770508,0.573269568701001
1126259461.977295,0.3511849270681544
1126259461.977539,0.08450962741064166
1126259461.9777832,-0.18712152168400698
1126259461.9780273,-0.4253136028348794
1126259461.9782715,-0.5986734758924603
1126259461.9785156,-0.6869992090861936
1126259461.9787598,-0.6836128215244011
1126259461.979004,-0.5957360492319344
1126259461.979248,-0.44289465924075644
1126259461.9794922,-0.25344795925129926
1126259461.9797363,-0.05957761511746318
1126259461.9799805,0.10856286952825894
1126259461.9802246,0.22845689907557037
1126259461.9804688,0.2893139811500406
1126259461.980713,0.2935281073255701
1126259461.980957,0.2549820294469973
1126259461.9812012,0.19455591898556474
1126259461.9814453,0.13408331826591105
1126259461.9816895,0.09054069704012892
1126259461.9819336,0.07221349373666795
1126259461.9821777,0.07792121276598465
1126259461.9824219,0.09932316625740982
1126259461.982666,0.12525374115843768
1126259461.9829102,0.1463621058351065
1126259461.9831543,0.1583191670631214
1126259461.9833984,0.1625062714179405
1126259461.9836426,0.16415087790958133
1126259461.9838867,0.16890089934529978
1126259461.9841309,0.17942303423371433
1126259461.984375,0.1935409930351247
1126259461.9846191,0.20473494973946846
1126259461.9848633,0.20479316234594286
1126259461.9851074,0.1874649330059529
1126259461.9853516,0.15150005174595482
1126259461.9855957,0.10167217828443367
1126259461.9858398,0.04720069182261431
1126259461.986084,-0.0019111887147976528
1126259461.9863281,-0.0391624874515116
1126259461.9865723,-0.06462729801830434
1126259461.9868164,-0.08535179789075205
1126259461.9870605,-0.11262783826129677
1126259461.9873047,-0.15696988190854855
1126259461.9875488,-0.22265280004016252
1126259461.987793,-0.304026596250672
1126259461.988037,-0.38532774286277405
1126259461.9882812,-0.44449864521549404
1126259461.9885254,-0.4600323639457364
1126259461.9887695,-0.4186323368889624
1126259461.9890137,-0.3209891988590334
1126259461.9892578,-0.18344243991315556
1126259461.989502,-0.03458709352591913
1126259461.989746,0.09241990911360565
1126259461.9899902,0.16958146646687944
1126259461.9902344,0.18273117636430447
1126259461.9904785,0.13627979738788207
1126259461.9907227,0.05233967647204865
1126259461.9909668,-0.035696009309210935
1126259461.991211,-0.09324431307654218
1126259461.991455,-0.09518555566321896
1126259461.9916992,-0.03371618188476422
1126259461.9919434,0.07912584069541194
1126259461.9921875,0.2151103754870376
1126259461.9924316,0.3384970550446487
1126259461.9926758,0.41696962719523517
1126259461.99292,0.43131496732459806
1126259461.993164,0.3807748817326568
1126259461.9934082,0.28244869587996607
1126259461.9936523,0.16508986077199253
1126259461.9938965,0.05945429455791733
1126259461.9941406,-0.011575626749823455
1126259461.9943848,-0.03987980269160249
1126259461.994629,-0.03384879850428245
1126259461.994873,-0.014575184784179029
1126259461.9951172,-0.007906231735288576
1126259461.9953613,-0.03510616971162178
1126259461.9956055,-0.10526699011732535
1126259461.9958496,-0.21194082297576095
1126259461.9960938,-0.3349861018510417
1126259461.996338,-0.4468446106727641
1126259461.996582,-0.5210142729785621
1126259461.9968262,-0.5398459938723353
1126259461.9970703,-0.4991644060326511
1126259461.9973145,-0.4084221420239381
1126259461.9975586,-0.28668597014215724
1126259461.9978027,-0.1561458823902334
1126259461.9980469,-0.03555308999676912
1126259461.998291,0.06418885845249458
1126259461.9985352,0.14101797075462125
1126259461.9987793,0.19937734162729567
1126259461.9990234,0.2458457194136911
1126259461.9992676,0.2846724850220234
1126259461.9995117,0.3150229222310704
1126259461.9997559,0.3309398466479405
1126259462.0,0.32390611775999734
1126259462.0002441,0.2868900238699376
1126259462.0004883,0.21823218184589716
1126259462.0007324,0.12384098161224119
1126259462.0009766,0.01681550748104349
1126259462.0012207,-0.08545846458232695
1126259462.0014648,-0.16582735901960644
1126259462.001709,-0.2120684216068463
1126259462.0019531,-0.22029891954987585
1126259462.0021973,-0.19605688075136346
1126259462.0024414,-0.15273714657810306
1126259462.0026855,-0.10783710664734616
1126259462.0029297,-0.07805659205733194
1126259462.0031738,-0.07456363368570129
1126259462.003418,-0.0996514525328885
1126259462.003662,-0.14563701557903916
1126259462.0039062,-0.19630706092079556
1126259462.0041504,-0.23063338218223706
1126259462.0043945,-0.2279667538470345
1126259462.0046387,-0.17356294616823478
1126259462.0048828,-0.06315634005699898
1126259462.005127,0.09458346208275896
1126259462.005371,0.2784896917594908
1126259462.0056152,0.4583949455854572
1126259462.0058594,0.601115617406255
1126259462.0061035,0.6776676290549415
1126259462.0063477,0.670014822457939
1126259462.0065918,0.5756152826797996
1126259462.006836,0.40846683875301876
1126259462.00708,0.19619280903822178
1126259462.0073242,-0.026248336618600154
1126259462.0075684,-0.22468855149163253
1126259462.0078125,-0.37359220427395823
1126259462.0080566,-0.4615006931254608
1126259462.0083008,-0.4925914592360249
1126259462.008545,-0.48395399102680914
1126259462.008789,-0.4594285123835788
1126259462.0090332,-0.44186656720694306
1126259462.0092773,-0.44612573683704726
1126259462.0095215,-0.47484126993899156
1126259462.0097656,-0.518105521659993
1126259462.0100098,-0.5569413095478521
1126259462.010254,-0.5693066984120059
1126259462.010498,-0.5366976942907884
1126259462.0107422,-0.44940933863994714
1126259462.0109863,-0.30911219056021827
1126259462.0112305,-0.1283374983535267
1126259462.0114746,0.07260360938747262
1126259462.0117188,0.27010996764215983
1126259462.011963,0.44185632515801543
1126259462.012207,0.5703632877771534
1126259462.0124512,0.6450315242611601
1126259462.0126953,0.6626669364367681
1126259462.0129395,0.6269098334755872
1126259462.0131836,0.5470797062320817
1126259462.0134277,0.4367916524080381
1126259462.0136719,0.31243531793188534
1126259462.013916,0.19140822680660347
1126259462.0141602,0.08998372804713449
1126259462.0144043,0.02088389825732434
1126259462.0146484,-0.009073059336371148
1126259462.0148926,-0.0006287619535977618
1126259462.0151367,0.037631671371776934
1126259462.0153809,0.0908122284882868
1126259462.015625,0.14100557829892452
1126259462.0158691,0.17169669513112268
1126259462.0161133,0.17209988913928964
1126259462.0163574,0.14008911523853104
1126259462.0166016,0.08268554832877138
1126259462.0168457,0.013800003676329442
1126259462.0170898,-0.05014391836770424
1126259462.017334,-0.09530313659570931
1126259462.0175781,-0.11451357585521016
1126259462.0178223,-0.10899312909089312
1126259462.0180664,-0.08708985290900181
1126259462.0183105,-0.060588650794724426
1126259462.0185547,-0.03999474216383382
1126259462.0187988,-0.030603808888870355
1126259462.019043,-0.030883675433207858
1126259462.019287,-0.03381428938206539
1126259462.0195312,-0.030668748571964125
1126259462.0197754,-0.01569689197842203
1126259462.0200195,0.010302916044309982
1126259462.0202637,0.03924024683468651
1126259462.0205078,0.058507583243839395
1126259462.020752,0.05654099162034813
1126259462.020996,0.02913676421677404
1126259462.0212402,-0.016141026478787082
1126259462.0214844,-0.05976065989020226
1126259462.0217285,-0.07517420598277523
1126259462.0219727,-0.037927306725241486
1126259462.0222168,0.06389449341417407
1126259462.022461,0.2216931009049733
1126259462.022705,0.4043265939540461
1126259462.0229492,0.5637839371752774
1126259462.0231934,0.6477557576699948
1126259462.0234375,0.615711931077953
1126259462.0236816,0.45345861264427
1126259462.0239258,0.18112639818358592
1126259462.02417,-0.14872381829811288
1126259462.024414,-0.46318021856416214
1126259462.0246582,-0.6882209416595301
1126259462.0249023,-0.7695710274317085
1126259462.0251465,-0.6888075879667273
1126259462.0253906,-0.46956877660915813
1126259462.0256348,-0.17165467685565755
1126259462.025879,0.12546709863917016
1126259462.026123,0.3449169143117185
1126259462.0263672,0.43374783753240886
1126259462.0266113,0.37696416150029893
1126259462.0268555,0.20008394574877061
1126259462.0270996,-0.04029721891672405
1126259462.0273438,-0.2747512454426937
1126259462.027588,-0.4422026259886006
1126259462.027832,-0.5074066760178424
1126259462.0280762,-0.46941899406161014
1126259462.0283203,-0.3587606509970116
1126259462.0285645,-0.22466557414327354
1126259462.0288086,-0.11696298717612122
1126259462.0290527,-0.06878317917892714
1126259462.0292969,-0.08586405825592133
1126259462.029541,-0.14592869042029671
1126259462.0297852,-0.20816625808111006
1126259462.0300293,-0.22941554670474745
1126259462.0302734,-0.1813579716451704
1126259462.0305176,-0.06264369601980956
1126259462.0307617,0.09845738780601396
1126259462.0310059,0.2521030062484753
1126259462.03125,0.34319113532050405
1126259462.0314941,0.3305979488285007
1126259462.0317383,0.20283899103014763
1126259462.0319824,-0.01533353846472053
1126259462.0322266,-0.2679863611221891
1126259462.0324707,-0.48346475226736996
1126259462.0327148,-0.5955181025512
1126259462.032959,-0.5634061501265115
1126259462.0332031,-0.38457388581406177
1126259462.0334473,-0.09589156922940903
1126259462.0336914,0.236825721128785
1126259462.0339355,0.537552091021204
1126259462.0341797,0.7410551046573743
1126259462.0344238,0.8097231221802568
1126259462.034668,0.7414380868207745
1126259462.034912,0.5668552232511556
1126259462.0351562,0.33791171984573987
1126259462.0354004,0.11196599557414608
1126259462.0356445,-0.06315550812173423
1126259462.0358887,-0.15891887798115473
1126259462.0361328,-0.1686997095892911
1126259462.036377,-0.10400271009618073
1126259462.036621,0.01294389301644333
1126259462.0368652,0.15677591042808212
1126259462.0371094,0.3040932135733316
1126259462.0373535,0.4351270497258702
1126259462.0375977,0.5328714021894643
1126259462.0378418,0.5817265784245752
1126259462.038086,0.5677085896470937
1126259462.03833,0.4812003138224019
1126259462.0385742,0.3215926884387147
1126259462.0388184,0.101752505283146
1126259462.0390625,-0.15026883250887207
1126259462.0393066,-0.39420669599998176
1126259462.0395508,-0.5855083388686885
1126259462.039795,-0.6864797905373865
1126259462.040039,-0.6773589618946645
1126259462.0402832,-0.5635586117405887
1126259462.0405273,-0.3762251526918021
1126259462.0407715,-0.1652740411595437
1126259462.0410156,0.013486848594740045
1126259462.0412598,0.11350319689352772
1126259462.041504,0.11035708644455768
1126259462.041748,0.008436158404178773
1126259462.0419922,-0.16068341825263044
1126259462.0422363,-0.347654233056626
1126259462.0424805,-0.4996903339006003
1126259462.0427246,-0.57546666072646
1126259462.0429688,-0.5561603242066656
1126259462.043213,-0.4495103344312367
1126259462.043457,-0.2860009388068431
1126259462.0437012,-0.10870111584299619
1126259462.0439453,0.03984694656785026
1126259462.0441895,0.12956839502777712
1126259462.0444336,0.15009484488500502
1126259462.0446777,0.11144405300548796
1126259462.0449219,0.038451930852102384
1126259462.045166,-0.03878661428146153
1126259462.0454102,-0.09510622491685501
1126259462.0456543,-0.1177687667710878
1126259462.0458984,-0.10905627770233214
1126259462.0461426,-0.08349636591822093
1126259462.0463867,-0.061050894818365994
1126259462.0466309,-0.05885425190251797
1126259462.046875,-0.08442672785731939
1126259462.0471191,-0.13264485787663877
1126259462.0473633,-0.18737816931751228
1126259462.0476074,-0.2270850433558694
1126259462.0478516,-0.23234848883253906
1126259462.0480957,-0.19275212251289378
1126259462.0483398,-0.11080906468046285
1126259462.048584,-0.0017129273630195757
1126259462.0488281,0.1109116122668182
1126259462.0490723,0.20180625922975914
1126259462.0493164,0.2512371384590387
1126259462.0495605,0.2503298265750805
1126259462.0498047,0.2030854739340285
1126259462.0500488,0.1246848223727828
1126259462.050293,0.03682696701460667
1126259462.050537,-0.03832942125768386
1126259462.0507812,-0.08377842566833424
1126259462.0510254,-0.09129425739659777
1126259462.0512695,-0.06227697375984341
1126259462.0515137,-0.005929834824589059
1126259462.0517578,0.06433853383604861
1126259462.052002,0.13497692164530523
1126259462.052246,0.1955520547959331
1126259462.0524902,0.24038159139817644
1126259462.0527344,0.26836590356720175
1126259462.0529785,0.28146427557648035
1126259462.0532227,0.28264499912005503
1126259462.0534668,0.27419102190557976
1126259462.053711,0.25699122746458375
1126259462.053955,0.23101123015264735
1126259462.0541992,0.19667131651641379
1126259462.0544434,0.15650456245850733
1126259462.0546875,0.11632542773128166
1126259462.0549316,0.0852520922413733
1126259462.0551758,0.07427293154872769
1126259462.05542,0.09354011277542162
1126259462.055664,0.14906806916868764
1126259462.0559082,0.23984699538739424
1126259462.0561523,0.35641654586623084
1126259462.0563965,0.4816300801659651
1126259462.0566406,0.5937359148031236
1126259462.0568848,0.6711758614771443
1126259462.057129,0.697879875502447
1126259462.057373,0.6675362843491122
1126259462.0576172,0.5854745223622708
1126259462.0578613,0.4674108910619239
1126259462.0581055,0.33522728717921063
1126259462.0583496,0.2109090925484235
1126259462.0585938,0.11044648514346747
1126259462.058838,0.0396427257232473
1126259462.059082,-0.00673331140018088
1126259462.0593262,-0.04205768216308364
1126259462.0595703,-0.08210218986681611
1126259462.0598145,-0.1383649902168937
1126259462.0600586,-0.2128687140440815
1126259462.0603027,-0.29642778989714197
1126259462.0605469,-0.3712402201410473
1126259462.060791,-0.41711962831879884
1126259462.0610352,-0.419291835335589
1126259462.0612793,-0.37495556840525684
1126259462.0615234,-0.29605312080320223
1126259462.0617676,-0.20688471556900423
1126259462.0620117,-0.1369645220084285
1126259462.0622559,-0.11126578762857596
1126259462.0625,-0.1411125233585248
1126259462.0627441,-0.21900332330080158
1126259462.0629883,-0.3195115091469931
1126259462.0632324,-0.40642235143076555
1126259462.0634766,-0.44409749650936853
1126259462.0637207,-0.40946334682511387
1126259462.0639648,-0.3006040904420542
1126259462.064209,-0.13890787602731397
1126259462.0644531,0.036216532187761746
1126259462.0646973,0.17855644496691866
1126259462.0649414,0.24872258688830062
1126259462.0651855,0.22581295941267646
1126259462.0654297,0.11337644435980943
1126259462.0656738,-0.06215247020006015
1126259462.065918,-0.25986984477686
1126259462.066162,-0.4367641959569653
1126259462.0664062,-0.5599335225802156
1126259462.0666504,-0.6147993366476523
1126259462.0668945,-0.6069777857002306
1126259462.0671387,-0.5576928869299849
1126259462.0673828,-0.4947453848193101
1126259462.067627,-0.44235591861146456
1126259462.067871,-0.4132945138203985
1126259462.0681152,-0.40565864392690004
1126259462.0683594,-0.4049304278926964
1126259462.0686035,-0.39017794147424145
1126259462.0688477,-0.3420521537846403
1126259462.0690918,-0.24990035217358048
1126259462.069336,-0.11586604407394707
1126259462.06958,0.045016813387498716
1126259462.0698242,0.2084420586623223
1126259462.0700684,0.34685597334342405
1126259462.0703125,0.4361010201360177
1126259462.0705566,0.4609811227214358
1126259462.0708008,0.4185631000516442
1126259462.071045,0.31872085502480413
1126259462.071289,0.18207172574027103
1126259462.0715332,0.03590891396492976
1126259462.0717773,-0.09102783460340641
1126259462.0720215,-0.1740264520852801
1126259462.0722656,-0.19721873181831193
1126259462.0725098,-0.15689552523155237
1126259462.072754,-0.06260091879989203
1126259462.072998,0.06446556586739753
1126259462.0732422,0.19577314145255753
1126259462.0734863,0.3019242578335226
1126259462.0737305,0.3599838922840581
1126259462.0739746,0.3598629129867176
1126259462.0742188,0.3078280748286513
1126259462.074463,0.2257005562052653
1126259462.074707,0.1453958149944624
1126259462.0749512,0.0998977358533906
1126259462.0751953,0.11309219424252077
1126259462.0754395,0.19159051051987117
1126259462.0756836,0.32137800021471397
1126259462.0759277,0.4707849130707956
1126259462.0761719,0.599258776855485
1126259462.076416,0.6693912106490868
1126259462.0766602,0.6583660335412472
1126259462.0769043,0.5649835491892636
1126259462.0771484,0.4097748433943387
1126259462.0773926,0.22803840404817072
1126259462.0776367,0.05811183939696565
1126259462.0778809,-0.07107074514610129
1126259462.078125,-0.14876321373366028
1126259462.0783691,-0.1844268202244985
1126259462.0786133,-0.2023114926039059
1126259462.0788574,-0.2306538153497018
1126259462.0791016,-0.2895565955972699
1126259462.0793457,-0.38213635446249683
1126259462.0795898,-0.4923282925151191
1126259462.079834,-0.5902402736126648
1126259462.0800781,-0.6430742209671355
1126259462.0803223,-0.6274794135166419
1126259462.0805664,-0.5386106144698548
1126259462.0808105,-0.3923911592954288
1126259462.0810547,-0.22008066322534214
1126259462.0812988,-0.057225933008606567
1126259462.081543,0.06872983532210256
1126259462.081787,0.14736440524654745
1126259462.0820312,0.18725456808175311
1126259462.0822754,0.21027661916164067
1126259462.0825195,0.24053424354541808
1126259462.0827637,0.29238133190570575
1126259462.0830078,0.36243304381475505
1126259462.083252,0.42897106100395666
1126259462.083496,0.45931612549038564
1126259462.0837402,0.4226444570327631
1126259462.0839844,0.30353760563985566
1126259462.0842285,0.11109986601659791
1126259462.0844727,-0.1200698830537062
1126259462.0847168,-0.33792372083084765
1126259462.084961,-0.4876888285708031
1126259462.085205,-0.5285040988417079
1126259462.0854492,-0.44643347239236664
1126259462.0856934,-0.25948941957447963
1126259462.0859375,-0.01298941830244578
1126259462.0861816,0.23318978939458068
1126259462.0864258,0.4212594480211991
1126259462.08667,0.5107526394739096
1126259462.086914,0.4877726437319816
