Time,Strain
1126259461.9421387,0.04828366671045642
1126259461.9423828,0.2794171372030113
1126259461.942627,0.49411569446002435
1126259461.942871,0.6483626160468533
1126259461.9431152,0.7020361099918239
1126259461.9433594,0.6312008167968894
1126259461.9436035,0.43763774383303133
1126259461.9438477,0.15218269562749626
1126259461.9440918,-0.1699131750875432
1126259461.944336,-0.46102157581180225
1126259461.94458,-0.657636105792439
1126259461.9448242,-0.7168064309803994
1126259461.9450684,-0.6277145580479815
1126259461.9453125,-0.41480261650163996
1126259461.9455566,-0.1312252320459651
1126259461.9458008,0.1557572561003101
1126259461.946045,0.38336120821384356
1126259461.946289,0.5104370418654987
1126259461.9465332,0.5280874744314387
1126259461.9467773,0.4605005465295448
1126259461.9470215,0.3556831971648522
1126259461.9472656,0.2689009974622313
1126259461.9475098,0.2439628507194823
1126259461.947754,0.2982696717588481
1126259461.947998,0.41647221834731196
1126259461.9482422,0.5549391127738648
1126259461.9484863,0.6558225505603015
1126259461.9487305,0.6664009914489849
1126259461.9489746,0.5575796281267885
1126259461.9492188,0.3355439138071791
1126259461.949463,0.04258833930784131
1126259461.949707,-0.25352731870374634
1126259461.9499512,-0.4787364332600711
1126259461.9501953,-0.574626777261882
1126259461.9504395,-0.5164696120857515
1126259461.9506836,-0.32164452559666284
1126259461.9509277,-0.045644404675997924
1126259461.9511719,0.23336976418431038
1126259461.951416,0.43695544821645205
1126259461.9516602,0.5090277772154421
1126259461.9519043,0.43193448734679396
1126259461.9521484,0.23112286016812014
1126259461.9523926,-0.032977193764944054
1126259461.9526367,-0.28333790124427294
1126259461.9528809,-0.4493558935897914
1126259461.953125,-0.48750587658263134
1126259461.9533691,-0.39340584534877077
1126259461.9536133,-0.20177466397203073
1126259461.9538574,0.025466683812320604
1126259461.9541016,0.21903849647469326
1126259461.9543457,0.32377376602350183
1126259461.9545898,0.31500047673317233
1126259461.954834,0.20483594319752885
1126259461.9550781,0.03667148807016295
1126259461.9553223,-0.13009631681044476
1126259461.9555664,-0.2399692522290603
1126259461.9558105,-0.2593984224039999
1126259461.9560547,-0.18723768421700243
1126259461.9562988,-0.05443060616736063
1126259461.956543,0.08670365012316383
1126259461.956787,0.17989818458931045
1126259461.9570312,0.18335236705893254
1126259461.9572754,0.0832631165464241
1126259461.9575195,-0.10165851220242489
1126259461.9577637,-0.3258298167667406
1126259461.9580078,-0.5305120167202794
1126259461.958252,-0.6610852342756143
1126259461.958496,-0.6824828901816617
1126259461.9587402,-0.5882431357353627
1126259461.9589844,-0.4008644886117999
1126259461.9592285,-0.16396202616768027
1126259461.9594727,0.07082195937887975
1126259461.9597168,0.25785431935376235
1126259461.959961,0.3683165416908217
1126259461.960205,0.39503466309653024
1126259461.9604492,0.350753199645522
1126259461.9606934,0.2613802874727742
1126259461.9609375,0.15707536092442553
1126259461.9611816,0.06425229797636403
1126259461.9614258,0.0006923754555684877
1126259461.96167,-0.02555091213228637
1126259461.961914,-0.014285402811095062
1126259461.9621582,0.029875657223145252
1126259461.9624023,0.09991738401884727
1126259461.9626465,0.1870792760991086
1126259461.9628906,0.2798560769135517
1126259461.9631348,0.36252973831891
1126259461.963379,0.41492756903013867
1126259461.963623,0.41477424632108933
1126259461.9638672,0.3429328916462722
1126259461.9641113,0.19042005918164162
1126259461.9643555,-0.03509507869460815
1126259461.9645996,-0.30601473340374596
1126259461.9648438,-0.5768654008276747
1126259461.965088,-0.7922738124328473
1126259461.965332,-0.8994974670889674
1126259461.9655762,-0.8623880691206074
1126259461.9658203,-0.6727633565594981
1126259461.9660645,-0.3555067253996176
1126259461.9663086,0.03470081712980971
1126259461.9665527,0.42472372919298207
1126259461.9667969,0.7396545062682197
1126259461.967041,0.9204110713684723
1126259461.9672852,0.9374667770098605
1126259461.9675293,0.797036713722314
1126259461.9677734,0.5382502753962068
1126259461.9680176,0.22242348072946053
1126259461.9682617,-0.08231758720226406
1126259461.9685059,-0.3167575198537901
1126259461.96875,-0.44263228491510687
1126259461.9689941,-0.4483816437668696
1126259461.9692383,-0.3480112944351527
1126259461.9694824,-0.17438052814452393
1126259461.9697266,0.03051064717570417
1126259461.9699707,0.22534637608446711
1126259461.9702148,0.3771110078355421
1126259461.970459,0.46528940864068524
1126259461.9707031,0.4826485325400258
1126259461.9709473,0.43348751789370854
1126259461.9711914,0.3305991530031002
1126259461.9714355,0.19201902909811663
1126259461.9716797,0.038157284069181535
1126259461.9719238,-0.11059651255938824
1126259461.972168,-0.23598927270001507
1126259461.972412,-0.32390654323054885
1126259461.9726562,-0.3661668343375922
1126259461.9729004,-0.36172396683556424
1126259461.9731445,-0.3167828891282121
1126259461.9733887,-0.24351549940342054
1126259461.9736328,-0.15749051613837212
1126259461.973877,-0.07442129371282319
1126259461.974121,-0.007151252713435349
1126259461.9743652,0.036234674433784045
1126259461.9746094,0.05268382842960449
1126259461.9748535,0.04296689670256154
1126259461.9750977,0.009704460002374182
1126259461.9753418,-0.044358637134463114
1126259461.975586,-0.11696464406301119
1126259461.97583,-0.20552679540994764
1126259461.9760742,-0.3053174446290204
1126259461.9763184,-0.40770497997064087
1126259461.9765625,-0.4996631772600237
1126259461.9768066,-0.5653808797344131
1126259461.9770508,-0.589935792677521
1126259461.977295,-0.5640019402516242
1126259461.977539,-0.487874689991557
1126259461.9777832,-0.373064904430139
1126259461.9780273,-0.24042127263222013
1126259461.9782715,-0.11496206627678547
1126259461.9785156,-0.018878304745991517
1126259461.9787598,0.034999055657200295
1126259461.979004,0.04695269893714623
1126259461.979248,0.02988316050496087
1126259461.9794922,0.004535134833547151
1126259461.9797363,-0.008050632191946384
1126259461.9799805,0.005709255744027544
1126259461.9802246,0.04674423232620188
1126259461.9804688,0.10266513126504986
1126259461.980713,0.15207904029489877
1126259461.980957,0.17257521007346302
1126259461.9812012,0.14970247090800953
1126259461.9814453,0.08377154536471268
1126259461.9816895,-0.00808164196493874
1126259461.9819336,-0.09561172474670078
1126259461.9821777,-0.14405115757403864
1126259461.9824219,-0.1249549611806985
1126259461.982666,-0.025826950909389523
1126259461.9829102,0.14464548140216804
1126259461.9831543,0.35754150070075585
1126259461.9833984,0.570651995573686
1126259461.9836426,0.7393254724402776
1126259461.9838867,0.8279350954336734
1126259461.9841309,0.8185907005786375
1126259461.984375,0.7146959668616039
1126259461.9846191,0.5386302241778612
1126259461.9848633,0.324640601009504
1126259461.9851074,0.10938343757229207
1126259461.9853516,-0.07694372344169448
1126259461.9855957,-0.21638850091869244
1126259461.9858398,-0.3046523055960961
1126259461.986084,-0.34833087407123886
1126259461.9863281,-0.3595037304481855
1126259461.9865723,-0.34988351725416317
1126259461.9868164,-0.32662689626271124
1126259461.9870605,-0.2910843023270473
1126259461.9873047,-0.24055201559959843
1126259461.9875488,-0.17193444066736005
1126259461.987793,-0.08554202227083615
1126259461.988037,0.0127211013671224
1126259461.9882812,0.11181017907900037
1126259461.9885254,0.19854325425258915
1126259461.9887695,0.2619760515401569
1126259461.9890137,0.2973450327588639
1126259461.9892578,0.3078745836527019
1126259461.989502,0.3035499380807761
1126259461.989746,0.29717127962603834
1126259461.9899902,0.2991524301396616
1126259461.9902344,0.313139466669175
1126259461.9904785,0.334321700661718
1126259461.9907227,0.35132320797679084
1126259461.9909668,0.351146160536449
1126259461.991211,0.32532920543806165
1126259461.991455,0.27481654121043
1126259461.9916992,0.21132038630980637
1126259461.9919434,0.15416412563761056
1126259461.9921875,0.12331794050853963
1126259461.9924316,0.1309526985774669
1126259461.9926758,0.17470390856227494
1126259461.99292,0.23555453287629124
1126259461.993164,0.2818182126496469
1126259461.9934082,0.2785724368957467
1126259461.9936523,0.19979357953540594
1126259461.9938965,0.039161079821318334
1126259461.9941406,-0.18444484134115474
1126259461.9943848,-0.42925345299326495
1126259461.994629,-0.6407549858307663
1126259461.994873,-0.7670580632581986
1126259461.9951172,-0.774857737667027
1126259461.9953613,-0.6608817468671269
1126259461.9956055,-0.4548331485306703
1126259461.9958496,-0.21238760930575032
1126259461.9960938,5.062185468074354e-05
1126259461.996338,0.12440247181506006
1126259461.996582,0.1279613353488389
1126259461.9968262,0.013082883919902227
1126259461.9970703,-0.18361623808571745
1126259461.9973145,-0.4024023615135429
1126259461.9975586,-0.5784762371261585
1126259461.9978027,-0.6612860526498306
1126259461.9980469,-0.6290559775641604
1126259461.998291,-0.49403539502980254
1126259461.9985352,-0.2969773734041101
1126259461.9987793,-0.09283604866506098
1126259461.9990234,0.06750252176369889
1126259461.9992676,0.1533978753089038
1126259461.9995117,0.1632316555036523
1126259461.9997559,0.12297319483974159
1126259462.0,0.0751570283242642
1126259462.0002441,0.062134074712634185
1126259462.0004883,0.10942950816317992
1126259462.0007324,0.21506985395277878
1126259462.0009766,0.348780530507503
1126259462.0012207,0.4616152398298553
1126259462.0014648,0.5029579611486432
1126259462.001709,0.43916953340575243
1126259462.0019531,0.2673822402032674
1126259462.0021973,0.019399613430747975
1126259462.0024414,-0.24610330353294324
1126259462.0026855,-0.46092955303025546
1126259462.0029297,-0.5687801524874139
1126259462.0031738,-0.5437131417872487
1126259462.003418,-0.3994015328584801
1126259462.003662,-0.18585605206734473
1126259462.0039062,0.02564773569203739
1126259462.0041504,0.1648071530050585
1126259462.0043945,0.1846526316769451
1126259462.0046387,0.07686290700950281
1126259462.0048828,-0.12492526987371039
1126259462.005127,-0.35496028222188386
1126259462.005371,-0.535345981028914
1126259462.0056152,-0.5999236661944548
1126259462.0058594,-0.5146450019078899
1126259462.0061035,-0.28814716422746467
1126259462.0063477,0.030674672313193818
1126259462.0065918,0.3672499843824941
1126259462.006836,0.6434683837171258
1126259462.00708,0.8004683319348198
1126259462.0073242,0.8150440508496004
1126259462.0075684,0.7046997866213999
1126259462.0078125,0.5199999582518385
1126259462.0080566,0.32689966691457895
1126259462.0083008,0.18490571971727518
1126259462.008545,0.12818689961159302
1126259462.008789,0.15570045261087956
1126259462.0090332,0.23336738429565484
1126259462.0092773,0.30731388432423107
1126259462.0095215,0.32353634946062754
1126259462.0097656,0.24726379063302734
1126259462.0100098,0.07547603841301542
1126259462.010254,-0.16158149340823613
1126259462.010498,-0.41027642367419936
1126259462.0107422,-0.6113738040770094
1126259462.0109863,-0.7195683011769977
1126259462.0112305,-0.7180499557245323
1126259462.0114746,-0.6231375343107042
1126259462.0117188,-0.4774705380195383
1126259462.011963,-0.3342312606537591
1126259462.012207,-0.2379954459414377
1126259462.0124512,-0.20898818227444127
1126259462.0126953,-0.23632122991323795
1126259462.0129395,-0.2826110690760637
1126259462.0131836,-0.29833252886157285
1126259462.0134277,-0.24078280265821592
1126259462.0136719,-0.09085988261222266
1126259462.013916,0.13839304162606436
1126259462.0141602,0.40461131807337286
1126259462.0144043,0.6493846184093887
1126259462.0146484,0.8173314905674658
1126259462.0148926,0.8742427801610957
1126259462.0151367,0.8179031520425943
1126259462.0153809,0.6778352988600698
1126259462.015625,0.5041861440728856
1126259462.0158691,0.3498447102279083
1126259462.0161133,0.25225029046397945
1126259462.0163574,0.22137752597326515
1126259462.0166016,0.23808495610257263
1126259462.0168457,0.26323088439610276
1126259462.0170898,0.2540589374533103
1126259462.017334,0.18173152194966713
1126259462.0175781,0.04347970275620172
1126259462.0178223,-0.1352090812757527
1126259462.0180664,-0.3093232415677597
1126259462.0183105,-0.4309386280702335
1126259462.0185547,-0.46771930034387726
1126259462.0187988,-0.41647551329579025
1126259462.019043,-0.3065373446501757
1126259462.019287,-0.19120399521309112
1126259462.0195312,-0.1297512712894358
1126259462.0197754,-0.16596353595264013
1126259462.0200195,-0.31066502989184286
1126259462.0202637,-0.5346702503614547
1126259462.0205078,-0.7752313054164903
1126259462.020752,-0.9545092858198225
1126259462.020996,-1.0043729961920949
1126259462.0212402,-0.889409633451161
1126259462.0214844,-0.6203161514124644
1126259462.0217285,-0.25281061808686545
1126259462.0219727,0.1280873712285393
1126259462.0222168,0.43367346396728956
1126259462.022461,0.598929240620363
1126259462.022705,0.6027434867660357
1126259462.0229492,0.4742672935815839
1126259462.0231934,0.28313344084006226
1126259462.0234375,0.11653152575053786
1126259462.0236816,0.050472580943687034
1126259462.0239258,0.12455297105926695
1126259462.02417,0.3284573232168797
1126259462.024414,0.6046503455119718
1126259462.0246582,0.8664382212346247
1126259462.0249023,1.0255798543049757
1126259462.0251465,1.0205571551579191
1126259462.0253906,0.8364728379740579
1126259462.0256348,0.5103387199099539
1126259462.025879,0.12027459097196497
1126259462.026123,-0.23773876224751955
1126259462.0263672,-0.4780868438562455
1126259462.0266113,-0.5499299611155559
1126259462.0268555,-0.4504848083237012
1126259462.0270996,-0.2235987704324109
1126259462.0273438,0.055277691006653584
1126259462.027588,0.30249594316996814
1126259462.027832,0.45048169744748057
1126259462.0280762,0.46553507119806303
1126259462.0283203,0.3542546728982328
1126259462.0285645,0.15749398115887042
1126259462.0288086,-0.065330068122117
1126259462.0290527,-0.2559803160026267
1126259462.0292969,-0.3747633826045856
1126259462.029541,-0.41032815899202146
1126259462.0297852,-0.3794989221871482
1126259462.0300293,-0.318072296493638
1126259462.0302734,-0.2662808987399419
1126259462.0305176,-0.254014881643144
1126259462.0307617,-0.29057637373785133
1126259462.0310059,-0.36196269623519967
1126259462.03125,-0.4361053477263414
1126259462.0314941,-0.47398986261855197
1126259462.0317383,-0.44290638365567947
1126259462.0319824,-0.32766916079202646
1126259462.0322266,-0.13650607464158815
1126259462.0324707,0.09991898464627538
1126259462.0327148,0.3358334405630441
1126259462.032959,0.5217915354523861
1126259462.0332031,0.6170295424143997
1126259462.0334473,0.5995415849378334
1126259462.0336914,0.4714757068279798
1126259462.0339355,0.2587391417480341
1126259462.0341797,0.005106205167874189
1126259462.0344238,-0.23767458618977902
1126259462.034668,-0.42147770670198864
1126259462.034912,-0.5125019328767797
1126259462.0351562,-0.4986838330457375
1126259462.0354004,-0.392112430204429
1126259462.0356445,-0.22579112644437885
1126259462.0358887,-0.045359559339405345
1126259462.0361328,0.10237567502384795
1126259462.036377,0.18133680044569622
1126259462.036621,0.17542074355659765
1126259462.0368652,0.09249825931606245
1126259462.0371094,-0.03816444416174089
1126259462.0373535,-0.17459468685076446
1126259462.0375977,-0.2745989553872066
1126259462.0378418,-0.3084222783855104
1126259462.038086,-0.26768589030152745
1126259462.03833,-0.1676793150086357
1126259462.0385742,-0.04209215403585276
1126259462.0388184,0.06828168811515496
1126259462.0390625,0.12926229595459904
1126259462.0393066,0.12486910931004647
1126259462.0395508,0.06278909845310136
1126259462.039795,-0.028282361061123654
1126259462.040039,-0.10868732587609993
1126259462.0402832,-0.14190544069648306
1126259462.0405273,-0.10786404962735098
1126259462.0407715,-0.010754857831554318
1126259462.0410156,0.12154700303735971
1126259462.0412598,0.2464927245049186
1126259462.041504,0.3213681677501635
1126259462.041748,0.3183656690266307
1126259462.0419922,0.23496679671116877
1126259462.0422363,0.09590037984036794
1126259462.0424805,-0.054210326346817744
1126259462.0427246,-0.16519483415688882
1126259462.0429688,-0.1979189426151437
1126259462.043213,-0.13752149562089655
1126259462.043457,0.0011924864233880048
1126259462.0437012,0.1780702275654732
1126259462.0439453,0.34023914729394045
1126259462.0441895,0.43885203964830305
1126259462.0444336,0.4443988121654411
1126259462.0446777,0.3555639979876921
1126259462.0449219,0.19883189011594737
1126259462.045166,0.019178674420836178
1126259462.0454102,-0.13484379006993794
1126259462.0456543,-0.22654768520224347
1126259462.0458984,-0.24197423990130312
1126259462.0461426,-0.19279285186731876
1126259462.0463867,-0.11062974027899933
1126259462.0466309,-0.03509942523553185
1126259462.046875,0.0001933820163326494
1126259462.0471191,-0.02107214003851738
1126259462.0473633,-0.09303092005900196
1126259462.0476074,-0.1904995497483824
1126259462.0478516,-0.27840332382967337
1126259462.0480957,-0.3244377417252744
1126259462.0483398,-0.31066003688776467
1126259462.048584,-0.24012160739094715
1126259462.0488281,-0.13628974928942467
1126259462.0490723,-0.03534018385650166
1126259462.0493164,0.026284261668052547
1126259462.0495605,0.02505969180079258
1126259462.0498047,-0.04005503768393104
1126259462.0500488,-0.14505761950166565
1126259462.050293,-0.2466335334292159
1126259462.050537,-0.2948762366212971
1126259462.0507812,-0.24938785991926649
1126259462.0510254,-0.09386438979023282
1126259462.0512695,0.1555520811621466
1126259462.0515137,0.4512138851100702
1126259462.0517578,0.7245715564121797
1126259462.052002,0.9038776129440289
1126259462.052246,0.9341432101457279
1126259462.0524902,0.7935911912335816
1126259462.0527344,0.5016404860958854
1126259462.0529785,0.11576748782078405
1126259462.0532227,-0.28222712359736724
1126259462.0534668,-0.6068954669392551
1126259462.053711,-0.7910009008697455
1126259462.053955,-0.8023711447636689
1126259462.0541992,-0.6510005935494197
1126259462.0544434,-0.38455304065933593
1126259462.0546875,-0.07387512279810418
1126259462.0549316,0.20694264969694684
1126259462.0551758,0.3999549529066536
1126259462.05542,0.4766370736572061
1126259462.055664,0.4416344740408312
1126259462.0559082,0.3266896717835461
1126259462.0561523,0.17748962959805656
1126259462.0563965,0.03816855427083643
1126259462.0566406,-0.06144333436207776
1126259462.0568848,-0.11204188832331069
1126259462.057129,-0.12321401806301067
1126259462.057373,-0.11535768025486043
1126259462.0576172,-0.10867760319882225
1126259462.0578613,-0.11358068415656189
1126259462.0581055,-0.12606859181774305
1126259462.0583496,-0.12975645207423853
1126259462.0585938,-0.10363342593372715
1126259462.058838,-0.032500077669037786
1126259462.059082,0.08406502551234736
1126259462.0593262,0.22794084209127735
1126259462.0595703,0.36582708832277233
1126259462.0598145,0.45906509225459474
1126259462.0600586,0.47676557795344265
1126259462.0603027,0.40763406019396337
1126259462.0605469,0.2660331957020026
1126259462.060791,0.08961245747868629
1126259462.0610352,-0.07129022156526643
1126259462.0612793,-0.1692974011353614
1126259462.0615234,-0.17551995488641003
1126259462.0617676,-0.08955715262514177
1126259462.0620117,0.05973334617607032
1126259462.0622559,0.22327885492719057
1126259462.0625,0.3477727262665948
1126259462.0627441,0.3931729362587171
1126259462.0629883,0.3456379896115482
1126259462.0632324,0.22134972972877265
1126259462.0634766,0.0598897019939188
1126259462.0637207,-0.09040745267260866
1126259462.0639648,-0.18978098451832132
1126259462.064209,-0.220722036535657
1126259462.0644531,-0.19301399956432963
1126259462.0646973,-0.13834904508796908
1126259462.0649414,-0.09663106821979286
1126259462.0651855,-0.09922037268208805
1126259462.0654297,-0.15558302299580118
1126259462.0656738,-0.2485988691856601
1126259462.065918,-0.34057396318828825
1126259462.066162,-0.38796329627362447
1126259462.0664062,-0.3594295211240227
1126259462.0666504,-0.2504075680436864
1126259462.0668945,-0.08838680534705266
1126259462.0671387,0.07366978748089545
1126259462.0673828,0.17409650143559913
1126259462.067627,0.16402530406145915
1126259462.067871,0.02619976115297784
1126259462.0681152,-0.2157013322900424
1126259462.0683594,-0.5010146943160243
1126259462.0686035,-0.748681078857468
1126259462.0688477,-0.8815181028327972
1126259462.0690918,-0.8504904826001882
1126259462.069336,-0.6510850967281328
1126259462.06958,-0.32631032330663645
1126259462.0698242,0.044918263784054446
1126259462.0700684,0.37056194246328267
1126259462.0703125,0.5723758215899805
1126259462.0705566,0.6085823100155271
1126259462.0708008,0.4852682752293862
1126259462.071045,0.25306436989508446
1126259462.071289,-0.009654890864306445
1126259462.0715332,-0.22155345325977735
1126259462.0717773,-0.3231415048950506
1126259462.0720215,-0.2937835828433096
1126259462.0722656,-0.15575074216204063
1126259462.0725098,0.03552903278155263
1126259462.072754,0.21136069713400651
1126259462.072998,0.3129531044808742
1126259462.0732422,0.3101733502264458
1126259462.0734863,0.20993768059084955
1126259462.0737305,0.05197064245818518
1126259462.0739746,-0.10603880230766516
1126259462.0742188,-0.2084246001303241
1126259462.074463,-0.21978537666658754
1126259462.074707,-0.13556143431038986
1126259462.0749512,0.018056843445788187
1126259462.0751953,0.1941402330524442
1126259462.0754395,0.3409505099241771
1126259462.0756836,0.41811830567770253
1126259462.0759277,0.4077732829231361
1126259462.0761719,0.31747304523157277
1126259462.076416,0.17481862881516275
1126259462.0766602,0.01646791489521776
1126259462.0769043,-0.12410035525863428
1126259462.0771484,-0.22574680363632615
1126259462.0773926,-0.2829925882467075
1126259462.0776367,-0.3031578710127349
1126259462.0778809,-0.2993034912660502
1126259462.078125,-0.2823433413572781
1126259462.0783691,-0.2556749031674216
1126259462.0786133,-0.21435535571582304
1126259462.0788574,-0.14882428873715137
1126259462.0791016,-0.051277763330156115
1126259462.0793457,0.07822663875128183
1126259462.0795898,0.228651061324589
1126259462.079834,0.3792775190676985
1126259462.0800781,0.5050532480530607
1126259462.0803223,0.58400849830443
1126259462.0805664,0.6039899373761511
1126259462.0808105,0.5662459129444044
1126259462.0810547,0.4846067816832721
1126259462.0812988,0.3806256417324422
1126259462.081543,0.2764631810767997
1126259462.081787,0.1880183115422333
1126259462.0820312,0.1206181677874826
1126259462.0822754,0.06861314859002011
1126259462.0825195,0.018852810708694878
1126259462.0827637,-0.04327648320694599
1126259462.0830078,-0.12737802841787585
1126259462.083252,-0.23335118466784155
1126259462.083496,-0.3500724614957754
1126259462.0837402,-0.457931392538261
1126259462.0839844,-0.5344467809858533
1126259462.0842285,-0.5611823059383059
1126259462.0844727,-0.5297377510812746
1126259462.0847168,-0.4448639037264762
1126259462.084961,-0.32366258600896564
1126259462.085205,-0.1910976629346385
1126259462.0854492,-0.0732355591109562
1126259462.0856934,0.009654142246208586
1126259462.0859375,0.04802084278971748
1126259462.0861816,0.044586927539684
1126259462.0864258,0.012313356931475221
1126259462.08667,-0.030256588348704427
1126259462.086914,-0.06453472535487711
1126259462.0871582,-0.07647008413876144
1126259462.0874023,-0.05892043173763892
1126259462.0876465,-0.011549688921276835
1126259462.0878906,0.06103176387329984
1126259462.0881348,0.15160200854232264
1126259462.088379,0.25192521407623736
1126259462.088623,0.35304027499732404
1126259462.0888672,0.44456013193459504
1126259462.0891113,0.5140054808797045
1126259462.0893555,0.5473572997560541
1126259462.0895996,0.5315185112388912
1126259462.0898438,0.45841294432019597
1126259462.090088,0.3294316342568413
1126259462.090332,0.1583334981900314
1126259462.0905762,-0.029145336049496373
1126259462.0908203,-0.1997727406084982
1126259462.0910645,-0.3207285233436441
1126259462.0913086,-0.368826785916527
1126259462.0915527,-0.3380933773236398
1126259462.0917969,-0.2429027687399896
1126259462.092041,-0.11510337295919668
1126259462.0922852,0.004510582783367252
1126259462.0925293,0.07804145658988042
1126259462.0927734,0.08199037476139195
1126259462.0930176,0.014635705131116401
1126259462.0932617,-0.10331378866346133
1126259462.0935059,-0.23523697247397543
1126259462.09375,-0.3403114092214019
1126259462.0939941,-0.3865924188463428
1126259462.0942383,-0.3610536701319484
1126259462.0944824,-0.27313536618480344
1126259462.0947266,-0.15055514458240027
1126259462.0949707,-0.028851892789022074
1126259462.0952148,0.06161290379770508
1126259462.095459,0.10650951621896909
1126259462.0957031,0.11227673943347402
1126259462.0959473,0.10293823912945468
1126259462.0961914,0.11006784674631852
1126259462.0964355,0.15951701689395537
1126259462.0966797,0.25979545313419083
1126259462.0969238,0.39650869533851085
1126259462.097168,0.5351432969260285
1126259462.097412,0.6314960607242124
1126259462.0976562,0.6462546711213656
1126259462.0979004,0.5586774877534962
1126259462.0981445,0.3745690510324732
1126259462.0983887,0.1257214112483898
1126259462.0986328,-0.1390242651830949
1126259462.098877,-0.36802594297203056
1126259462.099121,-0.5215317292632364
1126259462.0993652,-0.5819037758419989
1126259462.0996094,-0.5561693462034103
1126259462.0998535,-0.470499829631568
1126259462.1000977,-0.35908784575982544
1126259462.1003418,-0.25177592449815367
1126259462.100586,-0.16501510643356443
1126259462.10083,-0.09924829905429772
1126259462.1010742,-0.04321001129915647
1126259462.1013184,0.01708492968968417
1126259462.1015625,0.08868813086367522
1126259462.1018066,0.16562198997444216
1126259462.1020508,0.2290992446775295
1126259462.102295,0.25425686551406257
1126259462.102539,0.22092876860991778
1126259462.1027832,0.12420940310283929
1126259462.1030273,-0.019624329389166
1126259462.1032715,-0.1747551705558557
1126259462.1035156,-0.295258381682441
1126259462.1037598,-0.3396212493205114
1126259462.104004,-0.2855416633273354
1126259462.104248,-0.13972416204073307
1126259462.1044922,0.06120670495799288
1126259462.1047363,0.2596958882830519
1126259462.1049805,0.39380460471435613
1126259462.1052246,0.41626145998292424
1126259462.1054688,0.30988460514893235
1126259462.105713,0.09421272080581425
1126259462.105957,-0.17907582412337897
1126259462.1062012,-0.4407650540090724
1126259462.1064453,-0.6242647385847022
1126259462.1066895,-0.6850488542614432
1126259462.1069336,-0.6133112235784935
1126259462.1071777,-0.4359786164286137
1126259462.1074219,-0.20764509771655615
1126259462.107666,0.006504117936791579
1126259462.1079102,0.15027481011937682
1126259462.1081543,0.19244427733911038
1126259462.1083984,0.13439707120510325
1126259462.1086426,0.007487546138788367
1126259462.1088867,-0.13850297051139987
1126259462.1091309,-0.2517485367935627
1126259462.109375,-0.294265527324987
1126259462.1096191,-0.2524534675617458
1126259462.1098633,-0.13941812683713503
1126259462.1101074,0.0110440886564947
1126259462.1103516,0.1563231920125888
1126259462.1105957,0.25862442578275124
1126259462.1108398,0.29602051257154305
1126259462.111084,0.2677578841090602
1126259462.1113281,0.19270613020616628
1126259462.1115723,0.10206249259994638
1126259462.1118164,0.029076499684314985
1126259462.1120605,-0.0008361719168060444
1126259462.1123047,0.023254000377948857
1126259462.1125488,0.09587548392318022
1126259462.112793,0.1978740450763305
1126259462.113037,0.3023498593043907
1126259462.1132812,0.3817609178966447
1126259462.1135254,0.41425146995932166
1126259462.1137695,0.38792036177640654
1126259462.1140137,0.30258571719886235
1126259462.1142578,0.16928569329337823
1126259462.114502,0.008089712606024396
1126259462.114746,-0.1552063915936917
1126259462.1149902,-0.2930955342379726
1126259462.1152344,-0.3808001108413289
1126259462.1154785,-0.4007883968319821
1126259462.1157227,-0.3467694941254536
1126259462.1159668,-0.22628556719151838
1126259462.116211,-0.06091696299932828
1126259462.116455,0.11662065334720348
1126259462.1166992,0.26852698436296146
1126259462.1169434,0.36019727694021897
1126259462.1171875,0.3688862321926326
1126259462.1174316,0.290383875312706
1126259462.1176758,0.14149444432761318
1126259462.11792,-0.04296077395507221
1126259462.118164,-0.21838682945478494
1126259462.1184082,-0.3420101420664086
1126259462.1186523,-0.3846546943881288
1126259462.1188965,-0.3391345710137688
1126259462.1191406,-0.22243990605882785
1126259462.1193848,-0.07065708459545078
1126259462.119629,0.07214541312183373
1126259462.119873,0.16776105594232568
1126259462.1201172,0.19600624454710058
1126259462.1203613,0.1611120453017032
1126259462.1206055,0.09001409045745137
1126259462.1208496,0.022865911255801702
1126259462.1210938,-0.0012176859688539377
1126259462.121338,0.04158160091799279
1126259462.121582,0.1504705828646899
1126259462.1218262,0.29906998079364533
1126259462.1220703,0.44338743975553463
1126259462.1223145,0.5362547754202815
1126259462.1225586,0.5434379995129391
1126259462.1228027,0.45593452412996105
1126259462.1230469,0.2941660153040511
1126259462.123291,0.10246913903359955
1126259462.1235352,-0.06443881456400632
1126259462.1237793,-0.1586142059096835
1126259462.1240234,-0.15401549081635413
1126259462.1242676,-0.05463335785813764
1126259462.1245117,0.10699916810408246
1126259462.1247559,0.28032238831244954
1126259462.125,0.41271747622937005
1126259462.1252441,0.4656173005040163
1126259462.1254883,0.4255326639335262
1126259462.1257324,0.3066035062059791
1126259462.1259766,0.14421716683041216
1126259462.1262207,-0.017763504391798857
1126259462.1264648,-0.14157927702812365
1126259462.126709,-0.20697077939552105
1126259462.1269531,-0.2157185946447945
1126259462.1271973,-0.188188373471523
1126259462.1274414,-0.15358055850967234
1126259462.1276855,-0.1377327656410985
1126259462.1279297,-0.15305253761191528
1126259462.1281738,-0.1942498978223654
1126259462.128418,-0.241345496703326
1126259462.128662,-0.2687413459331436
1126259462.1289062,-0.2569058499395144
1126259462.1291504,-0.20222279556859118
1126259462.1293945,-0.12113195235442246
